month_year,zip,park_n_rec_event_count(0-3),park_n_rec_event_count(4-6),park_n_rec_event_count(7-9),park_n_rec_event_count(>9),eviction_count(0-8),eviction_count(9-16),eviction_count(17-24),eviction_count(>24),building_complaint_count(0-34),building_complaint_count(35-68),building_complaint_count(69-102),building_complaint_count(>102),construction_job_count(0-45),construction_job_count(46-90),construction_job_count(91-135),construction_job_count(>135),car_accident_count(0-26),car_accident_count(27-52),car_accident_count(53-78),car_accident_count(>78)
2018-06,11201,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2018-06,11203,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-06,11203,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-06,11206,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-06,11207,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2018-06,11208,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-06,11208,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-06,11209,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018-06,11210,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-06,11210,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-06,11211,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-06,11211,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-06,11212,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-06,11212,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2018-06,11213,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-06,11213,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2018-06,11215,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2018-06,11216,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-06,11216,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-06,11217,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2018-06,11218,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-06,11218,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-06,11220,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-06,11220,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-06,11221,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-06,11221,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-06,11222,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-06,11222,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-06,11226,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-06,11229,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-06,11231,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2018-06,11232,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2018-06,11234,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-06,11234,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-06,11235,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-06,11236,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2018-06,11238,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018-06,11354,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-06,11354,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-06,11355,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-06,11355,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-06,11360,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-06,11363,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-06,11363,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-06,11364,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-06,11364,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2018-06,11365,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2018-06,11366,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-06,11366,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-06,11367,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2018-06,11368,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-06,11368,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-06,11369,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-06,11369,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-06,11372,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2018-06,11374,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-06,11375,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2018-06,11412,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2018-06,11412,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2018-06,11413,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-06,11413,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2018-06,11415,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-06,11418,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2018-06,11418,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2018-06,11419,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-06,11419,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2018-06,11420,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-06,11420,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2018-06,11421,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2018-06,11432,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-06,11432,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-06,11433,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-06,11433,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2018-06,11434,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-06,11434,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2018-06,11435,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-06,11691,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2018-06,11694,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-07,10001,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2018-07,10002,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-07,10002,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-07,10003,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2018-07,10009,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018-07,10009,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2018-07,10011,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2018-07,10012,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2018-07,10012,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2018-07,10013,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-07,10013,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2018-07,10019,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-07,10019,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2018-07,10021,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2018-07,10023,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2018-07,10024,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2018-07,10025,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2018-07,10025,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2018-07,10027,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018-07,10029,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2018-07,10030,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-07,10031,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-07,10031,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2018-07,10032,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2018-07,10033,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-07,10033,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2018-07,10034,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2018-07,10035,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2018-07,10037,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-07,10039,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-07,10040,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-07,10040,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-07,10128,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2018-07,10301,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2018-07,10302,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2018-07,10302,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2018-07,10305,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2018-07,10306,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2018-07,10308,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-07,10310,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-07,10312,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2018-07,10314,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2018-07,10451,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
2018-07,10452,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-07,10452,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2018-07,10454,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-07,10454,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2018-07,10455,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-07,10456,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
2018-07,10457,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2018-07,10459,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2018-07,10460,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
2018-07,10463,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2018-07,10465,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2018-07,10467,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2018-07,10468,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2018-07,10471,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-07,10473,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2018-07,10474,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2018-07,10475,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-07,11101,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-07,11101,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-07,11102,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2018-07,11106,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-07,11106,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-07,11201,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-07,11201,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-07,11203,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-07,11203,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-07,11206,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-07,11206,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-07,11207,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2018-07,11207,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2018-07,11208,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-07,11209,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2018-07,11209,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018-07,11211,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-07,11211,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-07,11212,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-07,11212,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2018-07,11213,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-07,11213,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-07,11214,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-07,11215,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-07,11215,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-07,11216,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-07,11217,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2018-07,11218,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-07,11218,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-07,11220,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-07,11220,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-07,11221,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-07,11221,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-07,11222,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-07,11222,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-07,11224,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2018-07,11225,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-07,11225,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-07,11226,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2018-07,11226,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2018-07,11229,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2018-07,11231,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2018-07,11233,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2018-07,11233,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2018-07,11234,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-07,11234,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2018-07,11237,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-07,11237,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2018-07,11238,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-07,11354,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-07,11355,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-07,11355,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-07,11356,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-07,11356,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-07,11358,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2018-07,11360,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-07,11361,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-07,11361,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2018-07,11362,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-07,11363,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-07,11363,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-07,11368,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-07,11368,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2018-07,11369,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2018-07,11369,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2018-07,11374,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-07,11379,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-07,11379,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-07,11385,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-07,11385,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-07,11413,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-07,11413,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2018-07,11417,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-07,11417,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2018-07,11421,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-07,11421,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2018-07,11426,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-07,11434,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-07,11434,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2018-07,11435,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-07,11435,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2018-07,11691,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2018-07,11694,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-08,10001,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-08,10001,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-08,10002,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-08,10002,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-08,10003,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-08,10009,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-08,10009,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2018-08,10011,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-08,10011,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-08,10014,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2018-08,10019,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-08,10021,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2018-08,10023,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2018-08,10025,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2018-08,10025,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2018-08,10026,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-08,10027,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2018-08,10027,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018-08,10029,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2018-08,10029,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2018-08,10030,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-08,10030,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2018-08,10032,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2018-08,10033,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-08,10033,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2018-08,10034,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2018-08,10035,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2018-08,10037,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-08,10040,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-08,10065,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2018-08,10065,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2018-08,10128,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2018-08,10128,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2018-08,10301,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-08,10301,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2018-08,10305,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-08,10305,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2018-08,10306,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2018-08,10307,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-08,10309,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2018-08,10312,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-08,10314,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2018-08,10314,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2018-08,10452,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2018-08,10454,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-08,10454,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
2018-08,10455,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2018-08,10456,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2018-08,10456,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
2018-08,10457,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-08,10457,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-08,10459,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
2018-08,10460,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
2018-08,10461,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-08,10461,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2018-08,10463,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-08,10463,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-08,10465,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2018-08,10465,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2018-08,10467,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-08,10468,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-08,10468,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2018-08,10471,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-08,10473,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-08,10473,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
